MasVnrType_Stone,ExterQual_Gd,Age,WoodDeckSF,EnclosedPorch,BsmtQual_Gd,BldgType_Twnhs,BsmtFinSF2,Exterior1st_CemntBd,GarageFinish_Unf,Exterior1st_VinylSd,GarageType_Attchd,HalfBath,FireplaceQu_no_fireplace,GrLivArea,MSSubClass,Neighborhood_NridgHt,FullBath,BsmtFinSF1,Neighborhood_NoRidge,Foundation_CBlock,GarageArea,BsmtUnfSF,BsmtExposure_Gd,GarageFinish_RFn,Exterior1st_BrkFace,HeatingQC_TA,Condition1_Norm,Functional_Typ,Neighborhood_Crawfor,MSZoning_RM,1stFlrSF,BldgType_Duplex,MasVnrArea,BldgType_TwnhsE,Neighborhood_StoneBr,KitchenQual_Fa,ScreenPorch,MSZoning_FV,AgeRemod,GarageType_BuiltIn,LotArea,OpenPorchSF,BsmtFinType1_GLQ,OverallQual,LotFrontage,OverallCond,BsmtQual_Fa,SalePrice
0,1,1,0,0,1,0,0,1,0,0,1,0,1,1428,20,0,2,0,0,0,480,1428,0,0,0,0,1,1,0,0,1428,0,0.0,0,0,0,0,1,0,0,11639,120,0,7,95.0,5,0,182000
0,1,6,153,0,1,1,0,0,1,0,0,1,1,1382,160,0,2,641,0,0,490,32,0,0,0,0,1,1,0,0,673,0,0.0,0,0,0,0,1,6,0,2651,50,1,7,69.0,5,0,165000
0,0,83,0,0,1,0,0,0,1,0,1,0,1,869,30,0,1,0,0,0,0,440,0,0,0,1,1,1,0,0,869,0,0.0,0,0,1,0,0,48,0,5900,0,0,4,51.0,7,0,85500
0,1,1,0,0,1,0,0,0,0,1,1,1,1,1241,120,0,1,1106,0,0,569,135,0,0,0,0,1,1,0,0,1241,0,0.0,1,0,0,0,1,0,0,4274,116,1,7,35.0,5,0,199900
0,0,53,0,0,0,0,0,0,1,0,0,0,1,894,20,0,1,552,0,1,400,342,0,0,0,0,1,1,0,0,894,0,0.0,0,0,0,0,0,53,0,9450,0,0,4,68.0,5,0,110000
0,0,46,0,0,0,0,0,0,1,1,0,0,1,1121,20,0,1,651,0,0,480,470,0,0,0,1,0,1,0,0,1121,0,0.0,0,0,0,0,0,46,0,8816,80,0,5,80.0,6,0,139000
1,0,47,144,0,0,0,0,1,0,0,1,0,1,999,85,0,1,867,0,1,588,77,0,1,0,0,1,1,0,0,999,0,210.0,0,0,0,0,0,1,0,12122,76,0,7,69.0,9,0,178400
0,1,11,250,0,1,0,0,0,0,1,1,1,0,2612,60,0,2,854,1,0,676,371,0,0,0,0,1,1,0,0,1276,0,975.0,0,0,0,0,0,10,0,12203,0,1,8,98.0,5,0,336000
0,1,1,100,0,1,0,0,0,0,1,1,0,0,1266,20,0,2,0,0,0,388,1266,0,0,0,0,1,1,0,0,1266,0,16.0,0,0,0,0,0,1,0,3182,16,0,7,43.0,5,0,159895
0,1,6,0,0,1,0,0,1,1,0,1,1,0,2290,60,0,2,0,0,0,779,1128,0,0,0,0,1,1,0,0,1149,0,0.0,0,0,0,0,0,6,0,11250,0,0,8,69.0,5,0,255900
0,0,32,0,0,0,0,0,0,1,0,1,0,1,1734,90,0,2,0,0,1,539,0,0,0,0,1,1,1,0,0,1302,1,0.0,0,0,0,0,0,32,0,10125,0,0,5,75.0,5,0,126000
0,0,58,0,0,0,0,0,0,1,0,0,0,1,1164,190,0,1,1040,0,1,240,124,0,0,0,1,1,1,0,0,1164,0,0.0,0,0,0,0,0,58,0,10880,48,0,5,68.0,5,0,125000
0,0,96,394,0,0,0,0,0,1,1,1,0,1,1635,50,0,1,0,0,1,255,485,0,0,0,0,0,1,0,1,1001,0,0.0,0,0,0,0,0,3,0,5310,0,0,6,59.0,8,0,117000
1,0,1,168,0,0,0,0,0,0,1,1,1,0,1940,20,1,2,1646,0,0,606,284,0,0,0,0,1,1,0,0,1940,0,450.0,0,0,0,0,0,0,0,10159,95,1,9,83.0,5,0,395192
0,1,0,0,0,1,0,0,0,0,1,1,1,1,1576,60,0,2,0,0,0,614,770,0,1,0,0,1,1,0,0,778,0,0.0,0,0,0,0,1,0,0,8125,50,0,7,65.0,5,0,197000
0,1,9,0,0,1,0,0,0,0,1,1,1,0,2392,60,0,2,1074,1,0,870,322,0,0,0,0,1,1,0,0,1407,0,423.0,0,0,0,0,0,8,0,9452,70,1,8,82.0,5,0,348000
0,1,127,0,0,0,0,0,0,1,0,1,1,0,1742,70,0,1,216,0,0,424,700,0,0,0,0,0,1,0,1,916,0,0.0,0,0,0,0,0,23,0,17671,169,0,8,121.0,9,0,168000
0,0,43,239,0,0,0,117,0,0,0,1,1,0,1851,60,0,2,536,0,1,440,169,1,1,0,0,1,1,0,0,1020,0,340.0,0,0,0,0,0,14,0,9760,42,0,6,80.0,8,0,187000
0,0,1,0,0,1,0,0,0,0,1,1,1,1,1500,60,0,2,0,0,0,564,750,0,1,0,0,1,1,0,0,750,0,0.0,0,0,0,0,0,0,0,8846,35,0,6,68.0,5,0,173900
1,0,3,216,0,0,0,0,1,0,0,1,0,0,1718,20,1,2,1172,0,0,786,528,1,0,0,0,1,1,0,0,1718,0,230.0,0,0,0,0,0,2,0,12456,48,1,10,96.0,5,0,337500
0,0,60,0,0,0,0,0,0,1,0,0,1,1,1230,50,0,1,384,0,1,305,363,0,0,0,1,0,1,0,0,774,0,0.0,0,0,0,63,0,56,0,4712,57,0,4,51.0,7,0,121600
0,0,39,371,0,0,0,0,0,0,0,1,0,0,1442,20,0,2,0,0,1,615,1442,0,1,0,1,0,1,0,0,1442,0,571.0,0,0,0,0,0,39,0,11717,0,0,6,69.0,6,0,185000
0,0,84,0,48,0,0,0,0,1,0,0,0,0,1077,30,0,1,0,0,0,210,1007,0,0,0,0,1,1,0,1,1077,0,0.0,0,0,0,0,0,56,0,9786,100,0,3,60.0,4,0,91000
1,1,4,105,0,1,0,0,0,0,1,1,0,1,1208,20,0,2,686,0,0,632,501,0,1,0,0,1,1,0,0,1208,0,24.0,0,0,0,0,0,4,0,6762,61,1,7,64.0,5,0,206000
0,0,57,0,0,0,0,0,0,1,0,0,0,1,944,20,0,1,0,0,0,528,0,0,0,0,0,1,0,0,0,944,0,0.0,0,0,1,0,0,57,0,10206,0,0,3,74.0,3,0,82000
0,0,87,0,94,0,0,0,0,1,0,0,0,1,691,30,0,1,0,0,0,216,691,0,0,0,0,1,1,0,0,691,0,0.0,0,0,0,0,0,57,0,5400,20,0,5,60.0,6,1,86000
0,1,2,144,0,1,0,0,0,0,1,1,0,0,1574,20,0,2,24,0,0,824,1550,0,1,0,0,0,1,0,0,1574,0,53.0,0,0,0,0,0,2,0,11957,104,1,8,75.0,5,0,232000
0,0,31,0,0,0,0,0,0,1,1,0,0,1,1680,90,0,2,0,0,1,528,1680,0,0,0,0,0,1,0,0,1680,1,164.0,0,0,0,0,0,31,0,11500,0,0,5,69.0,6,0,136905
0,1,4,156,0,1,0,0,0,0,1,1,0,0,1504,120,0,2,16,0,0,457,1330,0,0,0,0,1,1,0,0,1504,0,16.0,1,0,0,0,0,3,0,3182,0,1,7,43.0,5,0,181000
0,1,31,210,0,1,0,0,0,1,0,1,0,1,985,80,0,2,595,0,1,328,390,0,0,0,1,1,1,0,0,985,0,220.0,0,0,0,0,0,31,0,8385,0,1,5,65.0,8,0,149900
0,0,37,0,0,1,0,0,0,1,0,1,0,0,1657,20,0,2,1237,0,1,484,420,0,0,0,0,0,1,0,0,1657,0,0.0,0,0,0,147,0,37,0,12155,0,0,6,69.0,3,0,163500
0,0,39,238,0,0,0,273,1,0,0,1,1,1,1092,160,0,1,273,0,1,286,0,0,1,0,1,1,1,0,1,546,0,0.0,1,0,0,0,0,39,0,2217,0,0,4,21.0,4,0,88000
1,1,5,100,0,0,0,0,0,0,1,1,0,0,1710,20,0,2,0,0,0,550,1710,0,0,0,0,1,1,0,0,1710,0,108.0,0,0,0,180,0,4,0,12118,48,0,7,43.0,5,0,240000
0,0,80,0,138,0,0,0,0,1,0,1,0,1,1522,50,0,2,0,0,0,0,1008,0,0,0,0,1,1,0,0,1008,0,0.0,0,0,0,0,0,56,0,6000,0,0,5,60.0,5,0,102000
0,0,60,0,108,0,0,0,0,1,0,1,0,0,1271,50,0,2,0,0,1,312,720,0,0,0,1,1,1,0,0,720,0,0.0,0,0,0,0,0,58,0,21286,0,0,5,115.0,5,0,135000
0,0,45,0,0,0,0,0,0,1,0,1,0,1,1664,90,0,2,0,0,1,0,0,0,0,0,1,1,1,0,0,1664,1,0.0,0,0,0,0,0,45,0,9825,0,0,5,75.0,5,0,100000
0,0,84,96,112,0,0,0,0,1,0,0,1,0,1502,70,0,1,0,0,0,180,602,0,0,0,1,1,1,1,0,900,0,0.0,0,0,0,53,0,11,0,10592,0,0,6,55.0,7,0,165000
0,0,99,0,226,0,0,465,0,1,0,0,0,1,1022,30,0,1,247,0,0,280,310,0,0,0,1,1,0,0,1,1022,0,0.0,0,0,0,0,0,3,0,7200,30,0,5,60.0,4,0,85000
0,0,59,0,0,0,0,0,0,1,0,0,0,0,1082,20,0,1,336,0,1,240,746,0,0,0,1,0,1,0,0,1082,0,206.0,0,0,0,0,0,57,0,11664,130,0,6,60.0,5,0,119200
0,1,8,0,0,1,0,0,0,0,1,1,1,1,1665,60,0,2,643,0,0,528,167,0,0,0,0,1,1,0,0,810,0,0.0,0,0,0,0,0,8,0,8400,45,1,8,70.0,6,0,227000
0,1,13,115,0,1,0,0,0,0,1,1,0,0,1504,20,0,2,690,0,0,478,814,1,0,0,0,1,1,0,0,1504,0,196.0,0,0,0,0,0,13,0,11883,66,1,7,73.0,5,0,203000
0,1,25,63,0,1,0,0,0,0,0,1,0,0,1360,120,0,1,1036,0,1,565,184,0,1,0,0,1,1,0,0,1360,0,0.0,1,1,0,0,0,25,0,5814,0,1,8,69.0,5,0,187500
0,1,16,164,0,1,0,0,0,0,0,1,1,0,1472,80,0,2,0,0,0,402,384,0,1,0,0,1,1,0,0,802,0,76.0,0,0,0,0,0,15,0,10784,0,0,7,69.0,5,0,160000
0,1,1,142,0,1,0,0,0,0,1,1,0,0,1506,120,0,2,16,0,0,440,1346,1,0,0,0,1,1,0,0,1506,0,145.0,1,0,0,0,0,1,0,3013,20,1,7,43.0,5,0,213490
0,0,3,252,0,1,0,0,0,0,1,1,1,1,1132,20,0,1,1024,0,0,451,108,0,0,0,0,1,1,0,0,1132,0,0.0,0,0,0,0,0,3,0,7024,64,1,4,60.0,5,0,176000
1,1,0,105,0,1,0,0,0,0,1,1,0,1,1220,20,0,2,684,0,0,632,515,0,1,0,0,1,1,0,0,1220,0,84.0,0,0,0,0,0,0,0,7406,54,1,7,64.0,5,0,194000
0,0,77,0,192,0,0,0,0,1,0,0,0,1,1248,50,0,1,324,0,1,160,588,0,0,0,0,1,1,0,1,912,0,0.0,0,0,0,0,0,57,0,9439,0,0,5,52.0,5,0,87000
0,1,3,156,0,1,0,0,0,0,1,1,0,0,1504,120,0,2,16,0,0,437,1330,0,0,0,0,1,1,0,0,1504,0,14.0,1,0,0,0,0,2,0,3182,20,1,7,43.0,5,0,191000
0,0,35,96,0,0,0,468,0,1,1,0,0,1,882,20,0,1,138,0,1,461,276,0,0,0,1,1,1,0,0,882,0,0.0,0,0,0,0,0,35,0,7700,0,0,5,70.0,5,0,112500
0,0,50,0,0,0,0,0,0,1,0,1,0,0,1264,20,0,1,697,0,1,461,571,0,0,0,1,0,1,0,0,1264,0,324.0,0,0,0,143,0,50,0,9300,0,0,5,73.0,5,0,167500
1,1,1,192,0,1,0,0,0,0,1,1,0,0,1646,20,0,2,1513,0,0,800,125,1,1,0,0,1,1,0,0,1646,0,338.0,0,0,0,0,0,0,0,9520,44,1,8,71.0,5,0,293077
0,0,66,0,0,0,0,41,0,1,0,1,0,0,1376,50,0,1,368,0,1,240,359,0,0,0,1,0,1,0,0,968,0,0.0,0,0,0,0,0,57,0,9492,0,0,5,79.0,5,0,105000
0,0,34,0,0,0,1,0,0,1,0,0,1,1,1218,160,0,1,317,0,1,264,355,0,0,0,0,1,1,0,1,672,0,281.0,0,0,0,0,0,34,0,1680,28,0,6,21.0,7,0,118000
0,0,90,0,228,0,0,0,0,1,1,1,0,1,1928,190,0,2,0,0,0,0,686,0,0,0,0,1,1,0,0,948,0,0.0,0,0,0,0,0,11,0,7082,0,0,5,69.0,8,0,160000
0,1,13,209,0,1,0,0,0,0,0,1,1,0,2520,60,0,2,1012,1,0,796,326,0,1,0,0,1,1,0,0,1352,0,0.0,0,0,0,0,0,13,0,14541,55,1,8,69.0,7,0,310000
1,1,4,0,0,1,0,0,0,1,1,1,0,1,1654,20,0,2,986,0,0,900,668,0,0,0,0,1,1,0,0,1654,0,295.0,0,0,0,0,0,4,0,8125,136,1,7,69.0,5,0,230000
0,0,69,0,0,0,0,0,0,1,0,0,0,0,954,30,0,1,0,0,0,240,920,0,0,0,0,1,1,1,0,954,0,0.0,0,0,1,0,0,57,0,6305,0,0,5,50.0,7,1,119750
0,0,52,186,0,0,0,0,0,1,0,0,0,1,845,20,0,1,0,0,0,290,0,0,0,0,0,1,1,0,0,845,0,0.0,0,0,0,0,0,52,0,11500,0,0,4,69.0,3,0,84000
1,1,2,228,0,0,0,0,0,0,1,1,0,0,1620,20,0,2,1022,0,0,912,598,1,0,0,0,1,1,0,0,1620,0,70.0,0,0,0,0,0,1,0,12898,0,1,9,89.0,5,0,315500
0,1,7,0,0,1,0,0,0,0,1,0,1,0,2263,60,0,2,0,0,0,905,1055,0,0,0,0,1,1,0,0,1055,0,396.0,0,0,0,189,0,6,1,9240,45,0,8,69.0,5,0,287000
0,0,39,0,0,0,1,0,1,1,0,1,1,0,1344,160,0,1,0,0,1,0,546,0,0,0,1,1,1,0,1,798,0,0.0,0,0,0,0,0,1,0,1533,0,0,4,21.0,6,0,97000
0,0,39,0,0,1,0,0,1,1,0,1,0,1,630,180,0,1,509,0,1,286,121,0,0,0,1,1,1,0,1,630,0,0.0,1,0,0,0,0,39,0,1477,0,1,4,21.0,4,0,80000
0,0,49,0,0,0,0,682,0,0,0,1,0,0,1803,20,0,2,168,0,1,484,284,0,1,0,0,1,0,0,0,1803,0,67.0,0,0,0,0,0,6,0,13125,0,0,5,88.0,4,0,155000
0,0,42,0,0,0,0,64,0,1,0,1,1,1,1632,60,0,1,400,0,1,484,336,0,0,0,0,0,1,0,0,800,0,252.0,0,0,0,0,0,8,0,9130,40,1,6,69.0,8,0,173000
1,1,4,170,0,1,1,0,0,0,1,1,0,0,1306,120,1,2,900,0,0,624,406,0,1,0,0,1,1,0,0,1306,0,135.0,0,0,0,0,0,4,0,5381,63,0,6,34.0,5,0,196000
0,0,18,192,0,1,0,0,0,1,0,1,1,0,2329,60,0,2,1085,0,0,514,390,0,0,0,0,1,1,0,0,1532,0,99.0,0,0,0,0,0,18,0,11839,121,1,7,86.0,5,0,262280
0,0,54,0,0,0,0,0,0,1,0,1,0,0,1733,20,0,2,0,0,0,452,0,0,0,1,0,1,0,0,0,1733,0,0.0,0,0,0,0,0,54,0,13680,0,0,3,69.0,5,0,139600
0,0,14,0,0,1,0,0,0,1,1,0,0,1,990,20,0,1,686,0,0,672,304,0,0,0,0,1,1,0,0,990,0,0.0,0,0,0,0,0,13,0,9245,0,1,5,57.0,5,0,145000
0,0,49,0,0,0,0,0,0,1,0,1,0,0,1771,20,0,1,0,0,0,336,0,0,0,0,1,1,0,0,0,1771,0,75.0,0,0,0,0,0,3,0,21750,0,0,5,100.0,4,0,115000
0,0,64,0,0,0,0,0,0,1,0,0,0,1,930,20,0,1,0,0,1,308,0,0,0,0,0,1,1,0,0,930,0,0.0,0,0,0,0,0,4,0,11100,0,0,4,60.0,7,0,84900
0,1,0,0,0,1,0,0,0,0,1,1,0,1,1302,20,0,2,0,0,0,436,1302,0,0,0,0,1,1,0,0,1302,0,0.0,0,0,0,0,0,0,0,8993,22,0,7,73.0,5,0,176485
0,1,0,0,0,1,0,0,0,0,1,1,0,0,1316,20,0,2,0,0,0,440,1316,0,0,0,0,1,1,0,0,1316,0,0.0,0,0,0,0,0,0,0,11175,20,0,7,103.0,5,0,200141
0,0,43,0,0,0,0,0,0,0,1,1,1,0,1977,60,0,1,442,0,1,540,374,0,1,0,1,0,1,0,0,1127,0,272.0,0,0,0,0,0,29,0,9500,52,0,6,100.0,6,0,165000
1,0,53,116,0,0,0,0,0,1,0,0,0,0,1526,20,0,1,383,0,1,364,833,0,0,0,0,1,0,0,0,1526,0,145.0,0,0,0,0,0,8,0,8562,78,0,5,68.0,6,0,144500
0,1,4,199,0,1,0,0,0,0,1,1,1,0,1989,60,0,2,932,0,0,586,133,0,0,0,0,1,1,0,0,1091,0,210.0,0,0,0,0,0,4,0,11367,60,1,8,90.0,5,0,255000
0,0,32,0,0,1,0,0,0,0,0,1,0,0,1523,20,0,2,644,0,1,478,549,0,0,0,1,1,1,0,0,1523,0,160.0,0,0,0,189,0,32,0,11361,0,0,6,104.0,5,0,180000
1,1,1,192,0,1,0,0,0,0,1,1,0,0,1364,120,1,2,659,0,0,484,705,0,1,0,0,1,1,0,0,1364,0,240.0,1,0,0,0,0,1,0,7052,36,1,7,43.0,5,0,185850
0,1,15,168,0,1,0,0,0,0,0,0,1,0,1850,60,0,2,595,1,0,467,378,0,0,0,0,1,1,0,0,979,0,0.0,0,0,0,0,0,15,1,29959,98,1,7,69.0,6,0,248000
1,0,1,0,0,0,0,0,0,0,1,1,1,0,2184,60,1,2,936,0,0,836,168,0,0,0,0,1,1,0,0,1130,0,154.0,0,0,0,0,0,1,0,11308,102,1,9,96.0,5,0,335000
0,0,75,0,19,0,0,557,0,1,0,0,1,0,1991,50,0,1,297,0,1,432,0,0,0,0,1,1,1,1,0,1096,0,480.0,0,0,0,0,0,57,0,11275,0,0,6,69.0,7,0,220000
0,1,9,0,170,1,0,0,1,0,0,1,0,1,1338,120,0,2,616,0,0,582,722,0,0,0,0,1,1,0,0,1338,0,0.0,1,1,0,0,0,9,0,4920,0,1,8,41.0,5,0,213500
0,0,107,0,0,0,0,0,0,1,0,0,0,1,2337,190,0,2,0,0,0,560,662,0,0,0,1,1,0,0,1,1422,0,0.0,0,0,0,0,0,57,0,13600,57,0,5,85.0,5,0,90000
0,0,81,166,0,0,0,0,0,1,0,0,0,0,1103,30,0,1,397,0,0,440,706,0,0,0,0,0,1,0,1,1103,0,0.0,0,0,0,0,0,26,0,6000,120,0,6,50.0,6,0,110500
0,0,43,0,0,0,0,230,0,0,0,1,1,0,1154,20,0,1,740,0,1,480,184,0,1,0,0,1,1,0,0,1154,0,200.0,0,0,0,0,0,43,0,11000,58,0,5,69.0,6,0,154000
0,1,14,296,0,0,0,0,0,0,0,1,1,1,2260,60,0,2,1201,0,0,533,105,1,1,0,0,1,1,0,0,1306,0,0.0,0,0,0,0,0,13,0,14000,44,1,7,80.0,5,0,328000
0,1,16,0,0,1,0,0,0,0,1,1,1,0,1571,60,0,2,0,0,0,380,799,0,1,0,0,1,1,0,0,799,0,0.0,0,0,0,0,0,15,0,7837,40,0,6,59.0,7,0,178000
0,0,44,328,0,0,0,106,0,0,0,1,1,1,1611,60,0,1,674,0,1,442,0,1,1,0,1,1,1,0,0,798,0,360.0,0,0,0,189,0,44,0,9760,128,1,6,80.0,6,0,167900
0,0,58,0,0,0,0,0,0,1,0,0,0,1,893,45,0,1,220,0,1,576,625,0,0,0,1,1,1,0,0,893,0,0.0,0,0,0,0,0,4,0,9600,0,0,5,60.0,7,0,135000
0,0,51,0,0,0,0,0,0,1,0,1,0,1,1048,20,0,1,586,0,1,286,462,0,0,0,1,1,1,0,0,1048,0,120.0,0,0,0,192,0,51,0,10152,20,0,5,72.0,5,0,135000
0,0,41,0,0,0,0,0,0,1,0,1,1,1,1556,60,0,1,298,0,1,441,429,0,0,0,0,0,1,0,0,829,0,0.0,0,0,0,0,0,41,0,11700,0,0,6,78.0,6,0,154000
0,0,58,0,0,0,0,0,0,1,0,0,0,0,1456,50,0,1,0,0,1,280,810,0,0,0,0,0,1,0,0,1002,0,0.0,0,0,0,0,0,56,0,7585,0,0,5,50.0,3,1,91500
0,0,32,252,0,0,0,0,0,0,0,1,1,1,1426,60,0,1,535,0,1,440,155,0,0,0,1,1,1,0,0,698,0,140.0,0,0,0,0,0,32,0,7950,0,0,6,75.0,6,0,159500
0,1,1,140,0,1,0,0,0,0,1,1,0,1,1240,20,0,2,0,0,0,826,1240,0,1,0,0,1,1,0,0,1240,0,0.0,0,0,0,0,0,1,0,8556,93,0,7,74.0,5,0,194000
0,0,67,0,0,0,0,0,0,1,0,1,1,0,1740,70,0,1,410,0,1,240,390,0,0,0,1,1,1,1,0,960,0,0.0,0,0,0,0,0,23,0,13125,0,0,7,75.0,6,0,219500
0,0,37,240,0,0,0,791,0,0,1,1,0,1,1096,20,0,1,75,0,1,299,230,0,0,0,0,1,1,0,0,1096,0,0.0,0,0,0,0,0,37,0,15870,32,0,5,69.0,5,0,138800
0,1,2,140,0,1,0,0,0,0,1,1,0,0,848,120,0,1,662,0,0,420,186,0,1,0,0,1,1,0,1,848,0,169.0,1,0,0,0,0,2,0,4435,0,1,6,37.0,5,0,155900
0,0,13,0,0,1,0,0,0,1,1,1,0,1,990,20,0,1,495,0,0,299,495,0,0,0,0,1,1,0,0,990,0,0.0,0,0,0,0,0,13,0,8775,64,1,5,65.0,5,0,126000
0,1,37,55,0,0,0,0,0,0,1,1,0,1,1258,20,0,2,656,0,1,528,602,0,1,0,0,1,1,0,0,1258,0,144.0,0,0,0,0,0,4,0,11040,0,0,6,80.0,7,0,145000
0,0,47,0,220,0,0,0,0,0,0,1,1,1,1040,20,0,1,824,0,1,308,216,0,0,0,0,0,1,0,0,1040,0,0.0,0,0,0,0,0,47,0,7500,0,0,5,75.0,5,0,133000
0,1,5,192,0,1,0,0,0,0,1,1,0,0,1459,20,0,2,0,0,0,527,1459,0,1,0,0,1,1,0,0,1459,0,100.0,0,0,0,0,0,5,0,8749,39,0,7,70.0,5,0,192000
0,0,42,0,0,0,0,0,0,0,0,1,0,0,1251,20,0,1,553,0,1,461,698,0,1,0,1,1,1,0,0,1251,0,425.0,0,0,0,0,0,42,0,8800,116,0,6,80.0,6,0,160000
0,0,11,315,0,1,0,0,0,0,0,1,1,0,1498,60,0,2,592,0,0,409,99,0,0,0,0,1,1,0,0,691,0,0.0,0,0,0,0,0,10,0,13031,44,0,6,69.0,5,0,187500
0,0,18,120,0,1,0,0,0,1,0,1,0,1,996,85,0,1,747,0,0,564,189,0,0,0,0,1,1,0,0,996,0,0.0,0,0,0,0,0,18,0,9069,0,1,6,73.0,6,0,147000
0,0,37,120,0,0,0,0,1,0,0,1,1,1,1092,160,0,1,334,0,1,286,212,0,1,0,1,1,1,0,1,546,0,0.0,1,0,0,0,0,37,0,1974,96,0,4,69.0,5,0,83500
1,1,2,0,0,1,1,0,0,1,1,0,0,1,1709,160,0,2,0,0,0,380,970,0,0,0,0,1,0,0,1,970,0,50.0,0,0,0,0,0,2,0,2522,40,0,7,24.0,5,0,137500
0,1,1,0,0,1,0,0,0,0,0,1,1,0,1247,120,0,1,1039,0,0,550,208,0,0,0,0,1,1,0,0,1247,0,0.0,1,0,0,0,1,1,0,3316,84,1,8,37.0,5,0,197000
0,0,59,0,0,0,0,0,0,1,0,0,0,1,1040,90,0,2,0,0,0,400,0,0,0,1,0,1,1,0,0,1040,1,0.0,0,0,0,0,0,59,0,8544,0,0,3,60.0,4,0,92900
0,1,9,0,0,1,1,0,0,1,0,0,1,1,1252,160,0,2,510,0,0,462,90,0,0,0,0,1,1,0,0,624,0,212.0,0,0,0,0,1,8,0,2160,48,0,7,24.0,5,0,160000
0,0,83,342,128,0,0,0,0,1,0,0,0,0,1694,50,0,2,423,0,0,576,758,0,0,0,0,1,1,0,0,1390,0,0.0,0,0,0,0,0,58,0,8400,0,0,6,60.0,5,0,136500
0,0,41,0,0,0,0,0,0,1,0,0,1,1,1200,20,0,1,661,0,1,884,203,0,0,0,0,0,1,0,0,1200,0,166.0,0,0,0,0,0,8,0,9230,64,1,5,71.0,8,0,146000
0,0,54,0,80,0,0,240,0,0,0,1,0,1,936,20,0,1,248,0,1,308,448,0,0,0,0,1,1,0,0,936,0,0.0,0,0,0,160,0,10,0,5868,0,0,5,74.0,7,0,129000
0,1,1,0,0,1,0,0,0,0,1,1,0,0,1314,20,0,2,24,0,0,440,1290,0,1,0,0,1,1,0,0,1314,0,0.0,0,0,0,0,0,1,0,9317,22,1,6,78.0,5,0,176432
0,0,93,136,115,0,0,0,0,1,0,1,1,1,1355,70,0,1,0,0,0,0,684,0,0,0,1,1,1,0,1,773,0,0.0,0,0,0,0,0,1,0,6882,0,0,6,60.0,7,0,127000
0,1,21,0,137,1,0,0,0,0,0,1,1,1,1088,120,0,1,0,0,1,461,1074,0,1,0,0,1,1,0,0,1088,0,0.0,1,1,0,0,0,21,0,3696,74,0,8,69.0,5,0,170000
0,0,73,0,0,0,0,0,0,1,0,0,0,1,1324,50,0,1,672,0,0,240,0,0,0,0,1,1,1,0,1,757,0,0.0,0,0,0,0,0,59,0,6000,0,0,4,50.0,6,0,128000
0,0,31,0,0,1,0,0,0,0,0,1,0,0,1601,20,0,2,704,0,1,478,567,0,1,0,1,0,1,0,0,1601,0,206.0,0,0,0,0,0,31,0,11880,0,0,7,82.0,5,0,157000
0,0,89,0,0,0,0,0,0,1,0,0,0,1,438,30,0,1,290,0,1,246,0,0,0,0,1,1,1,0,0,438,0,0.0,0,0,1,0,0,59,0,8400,0,0,2,60.0,5,0,60000
0,0,36,0,0,0,0,287,0,1,0,0,0,1,950,20,0,1,412,0,1,280,251,0,0,0,1,1,1,0,0,950,0,0.0,0,0,0,0,0,36,0,9758,0,0,5,61.0,5,0,119500
0,0,47,0,0,0,0,0,0,0,0,1,0,1,1134,20,0,1,588,0,1,254,422,0,1,0,0,1,1,0,0,1134,0,45.0,0,0,0,0,0,5,0,7000,16,0,5,70.0,7,0,135000
0,0,47,0,192,0,0,0,0,0,0,0,0,0,1194,20,0,1,655,0,1,539,0,0,0,1,0,1,1,0,0,1194,0,0.0,0,0,0,0,0,47,1,8910,0,0,6,79.0,6,0,159500
0,0,37,0,0,0,0,0,0,1,0,0,1,1,1302,160,0,2,0,0,1,440,630,0,0,0,1,1,1,0,1,630,0,304.0,1,0,0,0,0,37,0,2016,0,0,5,24.0,5,0,106000
0,1,16,186,0,0,0,0,0,0,0,1,1,0,2622,60,0,2,1032,1,0,712,431,0,1,0,0,1,1,0,0,1500,0,362.0,0,0,0,0,0,15,0,12256,32,1,8,98.0,5,0,325000
0,1,0,0,0,0,0,0,0,0,1,0,1,0,2021,60,0,2,0,0,0,422,868,0,1,0,0,1,1,0,0,887,0,0.0,0,0,0,0,0,0,1,23257,100,0,7,168.0,5,0,274725
0,0,7,100,0,1,0,0,0,0,1,1,1,0,1690,60,0,2,0,0,0,463,924,0,1,0,0,1,1,0,0,948,0,0.0,0,0,0,0,0,7,0,8063,48,0,6,69.0,5,0,181000
1,1,5,125,0,0,0,0,0,0,0,1,0,0,1836,20,1,2,1039,0,0,862,797,0,0,0,0,1,1,0,0,1836,0,42.0,0,0,0,0,0,4,0,11362,185,1,8,107.0,5,0,280000
0,0,13,224,0,1,0,0,0,0,0,1,1,0,1658,60,0,2,219,0,0,431,554,0,0,0,0,1,1,0,0,773,0,0.0,0,0,0,0,0,12,0,8000,84,1,6,69.0,5,0,188000
0,0,32,0,0,0,0,0,0,0,0,1,1,0,1964,60,0,2,403,0,1,483,400,0,1,0,1,1,1,0,0,1098,0,660.0,0,0,0,0,0,32,0,10480,69,0,7,80.0,6,0,205000
